Drug_ID	Drug	Y	Species
"CHEMBL2204344"	"O=C(CCCN1CC[Si](O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1"	95.53	"Rattus norvegicus"
"CHEMBL114"	"CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1"	99.52	"Rattus norvegicus"
"CHEMBL372205"	"C[C@H](CN(C(=O)c1ccc(C#N)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1"	82.05	"Rattus norvegicus"
"CHEMBL49247"	"c1ccc2c(c1)CC(N1CCN(c3cccc4c3OCCO4)CC1)C2"	95.72	"Rattus norvegicus"
"CHEMBL275742"	"CC(C)NC[C@@H](O)COc1cccc2ccccc12"	82.05	"Rattus norvegicus"
"CHEMBL2151322"	"CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc32)n[nH]1"	81.36	"Rattus norvegicus"
"CHEMBL2325014"	"Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl"	99.45	"Rattus norvegicus"
"CHEMBL571"	"CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1"	99.36	"Rattus norvegicus"
"CHEMBL1528356"	"Cc1ccc(S(=O)(=O)N(C)c2ccc3sc(C)nc3c2)cc1"	99.33	"Rattus norvegicus"
"CHEMBL2177757"	"O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1"	99.58	"Rattus norvegicus"
"CHEMBL1352569"	"CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccn2)CC1"	99.08	"Rattus norvegicus"
"CHEMBL1818189"	"CC(C)(C)OC(=O)NC[C@H]1CC[C@H](CNC(=O)c2ccnc(-c3ccccc3)c2)CC1"	99.05	"Rattus norvegicus"
"CHEMBL2338403"	"CC(C)(C)S(=O)(=O)CCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1"	69.12	"Rattus norvegicus"
"CHEMBL1813048"	"CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C"	99.05	"Rattus norvegicus"
"CHEMBL2325622"	"CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1"	96.5	"Rattus norvegicus"
"CHEMBL1778636"	"N#Cc1cccc(-c2cc(Cl)ccc2OCC(=O)O)c1"	96.57	"Rattus norvegicus"
"CHEMBL584926"	"COc1ccc(C2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C"	99.01	"Rattus norvegicus"
"CHEMBL192307"	"CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C"	96.93	"Rattus norvegicus"
"CHEMBL526307"	"COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I"	96.17	"Rattus norvegicus"
"CHEMBL282479"	"O=C1Nc2cc(C(F)(F)F)ccc2C1(O)c1cc(Cl)ccc1O"	98.89	"Rattus norvegicus"
"CHEMBL464081"	"CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2"	98.09	"Rattus norvegicus"
"CHEMBL2147474"	"COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](O)C1CC1"	98.81	"Rattus norvegicus"
"CHEMBL1090488"	"C[C@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccccc1"	81.01	"Rattus norvegicus"
"CHEMBL570002"	"Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1"	62.4	"Rattus norvegicus"
"CHEMBL550436"	"C[C@H](CO)n1ccc2c(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cccc2c1=O"	96.09	"Rattus norvegicus"
"CHEMBL49"	"O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1"	75.12	"Rattus norvegicus"
"CHEMBL1017"	"CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1"	99.62	"Rattus norvegicus"
"CHEMBL1422"	"N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F"	21.99	"Rattus norvegicus"
"CHEMBL277474"	"Cc1cc(=O)n(-c2ccccc2)n1C"	29.9	"Rattus norvegicus"
"CHEMBL289330"	"CCN1CCC[C@H]1CNC(=O)c1cc(Br)cc(OC)c1OC"	29.9	"Rattus norvegicus"
"CHEMBL714"	"CC(C)(C)NCC(O)c1ccc(O)c(CO)c1"	34.42	"Rattus norvegicus"
"CHEMBL321758"	"C[C@H]([C@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1"	39.23	"Rattus norvegicus"
"CHEMBL1934267"	"Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)C)cc1"	95.82	"Rattus norvegicus"
"CHEMBL2017459"	"CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1"	95.72	"Rattus norvegicus"
"CHEMBL2147306"	"COc1ncc(-c2c(C)ccc(F)c2CCNC(=O)c2ccc(OCC(F)(F)F)nc2)cn1"	95.63	"Rattus norvegicus"
"CHEMBL36"	"CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1"	93.1	"Rattus norvegicus"
"CHEMBL95308"	"O=C(O)c1cc(O)cc(O)c1"	17.61	"Rattus norvegicus"
"CHEMBL397983"	"CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(OC(F)(F)F)cc3)nc3ncccc3c2=O)cc1"	97.07	"Rattus norvegicus"
"CHEMBL2058631"	"CC1CNC(Nc2c(Cl)cccc2Cl)=N1"	35.99	"Rattus norvegicus"
"CHEMBL1518"	"CCCc1cc(=O)[nH]c(=S)[nH]1"	37.6	"Rattus norvegicus"
"CHEMBL113"	"Cn1c(=O)c2c(ncn2C)n(C)c1=O"	13.68	"Rattus norvegicus"
"CHEMBL1290184"	"Cc1cccc(CN2CCC3(CC2)CCN(C(=O)c2ccccc2)CC3)c1"	54.02	"Rattus norvegicus"
"CHEMBL1924034"	"CN(C)C(C)(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1"	54.59	"Rattus norvegicus"
"CHEMBL1807823"	"O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1"	55.73	"Rattus norvegicus"
"CHEMBL549"	"CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21"	56.3	"Rattus norvegicus"
"CHEMBL502347"	"Nc1nc2c(c(N3CC[C@@H](N)C3)n1)CCCc1ccccc1-2"	56.3	"Rattus norvegicus"
"CHEMBL170614"	"c1nc(Cc2ccsc2)c[nH]1"	62.94	"Rattus norvegicus"
"CHEMBL1441"	"CCc1cc(C(N)=S)ccn1"	45.98	"Rattus norvegicus"
"CHEMBL604710"	"O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1"	50.0	"Rattus norvegicus"
"CHEMBL2048863"	"N[C@H]1CCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1"	95.33	"Rattus norvegicus"
"CHEMBL423"	"CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1"	59.11	"Rattus norvegicus"
"CHEMBL211177"	"C[C@@H](CC(=O)OC(C)(C)C)NC(=O)C1=NO[C@@H](C(O)(C(F)(F)F)C(F)(F)F)C1"	81.01	"Rattus norvegicus"
"CHEMBL1689128"	"C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1"	96.17	"Rattus norvegicus"
"CHEMBL262273"	"CC(O)(C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1)C(F)(F)F"	88.11	"Rattus norvegicus"
"CHEMBL1934419"	"Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCS(=O)(=O)CC2)cc1"	74.25	"Rattus norvegicus"
"CHEMBL41355"	"CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N"	79.92	"Rattus norvegicus"
"CHEMBL41"	"CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1"	94.79	"Rattus norvegicus"
"CHEMBL1683036"	"COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1"	93.1	"Rattus norvegicus"
"CHEMBL2178384"	"Cc1ncc(C(N)=S)nc1-c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1"	99.01	"Rattus norvegicus"
"CHEMBL422"	"CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1"	99.3	"Rattus norvegicus"
"CHEMBL1934271"	"CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1"	91.82	"Rattus norvegicus"
"CHEMBL2177736"	"NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1"	91.82	"Rattus norvegicus"
"CHEMBL378997"	"COC(=O)N[C@@H](C)C#Cc1cnc(Oc2ccc(OC(C)C)cc2)s1"	99.49	"Rattus norvegicus"
"CHEMBL631"	"CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1"	95.91	"Rattus norvegicus"
"CHEMBL2164045"	"O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2cccc(O)c2C(=O)N1CCc1ncc(F)cn1"	95.82	"Rattus norvegicus"
"CHEMBL456324"	"CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)nc(NC(CO)CO)c2Cl)n[nH]1"	95.72	"Rattus norvegicus"
"CHEMBL1077896"	"CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C"	48.85	"Rattus norvegicus"
"CHEMBL456390"	"O=C1CCc2cc(-c3cncc4ccccc34)ccc2N1"	96.87	"Rattus norvegicus"
"CHEMBL2164741"	"N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2c1"	52.88	"Rattus norvegicus"
"CHEMBL1404"	"COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1"	53.45	"Rattus norvegicus"
"CHEMBL1088913"	"NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21"	62.94	"Rattus norvegicus"
"CHEMBL2151326"	"COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1"	63.47	"Rattus norvegicus"
"CHEMBL2011127"	"CC(=O)N1CCN(c2nc3c(c(N(C)Cc4cc5ccccc5cn4)n2)CN(C(C)C)C3=O)CC1"	66.1	"Rattus norvegicus"
"CHEMBL88"	"O=P1(N(CCCl)CCCl)NCCCO1"	14.23	"Rattus norvegicus"
"CHEMBL242693"	"C[C@@H](Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1"	59.66	"Rattus norvegicus"
"CHEMBL2325635"	"N#Cc1cc(S(=O)(=O)Nc2ncc(Cl)s2)ccc1Oc1ccc(Cl)cc1-c1ccnn1C1CNC1"	98.58	"Rattus norvegicus"
"CHEMBL1672"	"COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1"	54.59	"Rattus norvegicus"
"CHEMBL520733"	"CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C(=O)N(C)CCc2ccccc21"	20.83	"Rattus norvegicus"
"CHEMBL1201335"	"C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1"	31.87	"Rattus norvegicus"
"CHEMBL500"	"CC(C)NCC(O)COc1cccc2[nH]ccc12"	41.45	"Rattus norvegicus"
"CHEMBL2164740"	"N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1"	26.64	"Rattus norvegicus"
"CHEMBL1271162"	"CN1CCC(N2CCN(C(=O)[C@H](NC(=O)c3ccc4cc[nH]c4c3)c3ccccc3)CC2)CC1"	45.98	"Rattus norvegicus"
"CHEMBL376632"	"Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1"	78.01	"Rattus norvegicus"
"CHEMBL2158841"	"O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1"	78.01	"Rattus norvegicus"
"CHEMBL2151197"	"CCNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1"	22.79	"Rattus norvegicus"
"CHEMBL163"	"CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1"	96.72	"Rattus norvegicus"
"CHEMBL1112"	"O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1"	99.91	"Rattus norvegicus"
"CHEMBL208943"	"O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1"	73.36	"Rattus norvegicus"
"CHEMBL208825"	"C[C@@H](CC(=O)OC(C)(C)C)NC(=O)C1=NOC(C(O)(C(F)(F)F)C(F)(F)F)C1"	84.0	"Rattus norvegicus"
"CHEMBL2316383"	"C[S+]([O-])Cc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCOCC2)c2ccccc12"	84.6	"Rattus norvegicus"
"CHEMBL1454310"	"Cc1cc(I)cc2c1NC(C(=O)O)C1CC=CC21"	99.3	"Rattus norvegicus"
"CHEMBL139"	"O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl"	99.28	"Rattus norvegicus"
"CHEMBL1797387"	"Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)OCc1c(F)cccc1Cl"	99.7	"Rattus norvegicus"
"CHEMBL226646"	"Cc1nnc(-c2ccc(N3CCC(Oc4cc(F)ccc4Cl)CC3)nn2)o1"	99.18	"Rattus norvegicus"
"CHEMBL457608"	"C[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cn1"	99.1	"Rattus norvegicus"
"CHEMBL898"	"O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O"	99.82	"Rattus norvegicus"
"CHEMBL95804"	"CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1"	10.09	"Rattus norvegicus"
"CHEMBL1270208"	"O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1"	99.87	"Rattus norvegicus"
"CHEMBL384903"	"O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O"	99.89	"Rattus norvegicus"
"CHEMBL643"	"CC(CN1c2ccccc2Sc2ccccc21)N(C)C"	92.95	"Rattus norvegicus"
"CHEMBL511115"	"COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1"	93.94	"Rattus norvegicus"
"CHEMBL198362"	"O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1"	94.56	"Rattus norvegicus"
"CHEMBL2158785"	"Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl"	52.3	"Rattus norvegicus"
"CHEMBL1354035"	"COCCNCC(=O)NC12CC3CC(CC(C3)C1)C2"	51.73	"Rattus norvegicus"
"CHEMBL182997"	"CC(C)(C)[C@@H](O)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN"	50.0	"Rattus norvegicus"
"CHEMBL1890471"	"NC(=O)c1ccc(-n2nnnc2Oc2ccc(Br)cc2)cc1"	91.28	"Rattus norvegicus"
"CHEMBL2030560"	"Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1"	92.64	"Rattus norvegicus"
"CHEMBL1800659"	"CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1"	92.95	"Rattus norvegicus"
"CHEMBL556667"	"O=C(Nc1cccc(Cl)c1)c1ccccn1"	95.12	"Rattus norvegicus"
"CHEMBL1778637"	"CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1"	95.01	"Rattus norvegicus"
"CHEMBL1818297"	"CC(C)(C)OC(=O)NC[C@H]1CC[C@H](CNC(=O)c2cc(N3CCC(CCN)CC3)nc3ccccc23)CC1"	96.79	"Rattus norvegicus"
"CHEMBL2030567"	"CCNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(CCN(CC)C3=O)C2)CC1"	83.04	"Rattus norvegicus"
"CHEMBL98406"	"Nc1nc2ccc(F)cc2s1"	75.12	"Rattus norvegicus"
"CHEMBL945"	"N=C(N)NC(=O)c1nc(Cl)c(N)nc1N"	31.37	"Rattus norvegicus"
"CHEMBL559968"	"O=C(NCCc1ccccc1Cl)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl"	97.76	"Rattus norvegicus"
"CHEMBL481611"	"CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1"	96.34	"Rattus norvegicus"
"CHEMBL1072"	"CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1"	96.34	"Rattus norvegicus"
"CHEMBL2164395"	"O=C(NCc1ccc(OCC(F)(F)F)nc1)C1c2ccccc2C(=O)N1CCc1ccccn1"	62.94	"Rattus norvegicus"
"CHEMBL2152524"	"c1ccc([C@@H]([C@H](c2ccccc2)N2CCCC2)N2CCCC2)cc1"	67.12	"Rattus norvegicus"
"CHEMBL2011123"	"CCOc1ccc([C@@H](C)Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)cc1F"	74.25	"Rattus norvegicus"
"CHEMBL453"	"Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C"	98.47	"Rattus norvegicus"
"CHEMBL1934269"	"Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2CC(F)(F)F)cc1"	97.26	"Rattus norvegicus"
"CHEMBL2158441"	"O=c1cc(N2CCOCC2)nc(NCc2c(Cl)cccc2Cl)[nH]1"	95.82	"Rattus norvegicus"
"CHEMBL2178388"	"Cc1nc(C(F)F)c(C(N)=O)nc1-c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1"	96.17	"Rattus norvegicus"
"CHEMBL1778638"	"CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1"	96.87	"Rattus norvegicus"
"CHEMBL1766081"	"Cc1ncccc1Oc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C"	96.87	"Rattus norvegicus"
"CHEMBL2165066"	"N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1"	71.53	"Rattus norvegicus"
"CHEMBL1916271"	"CCN(C(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1)C1CCCCC1"	99.43	"Rattus norvegicus"
"CHEMBL222659"	"O=C(Nc1ccccn1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1"	99.7	"Rattus norvegicus"
"CHEMBL193"	"COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]"	99.77	"Rattus norvegicus"
"CHEMBL65693"	"CS(=O)(=O)Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1"	99.39	"Rattus norvegicus"
"CHEMBL51"	"O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1"	99.36	"Rattus norvegicus"
"CHEMBL1334692"	"O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1"	99.82	"Rattus norvegicus"
"CHEMBL1515"	"Cn1cc[nH]c1=S"	18.64	"Rattus norvegicus"
"CHEMBL1059"	"CC(C)C[C@H](CN)CC(=O)O"	50.0	"Rattus norvegicus"
"CHEMBL2021706"	"CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc1ccc(OC)cc1"	54.59	"Rattus norvegicus"
"CHEMBL589973"	"CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1"	99.81	"Rattus norvegicus"
"CHEMBL2179273"	"CCC[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1"	98.4	"Rattus norvegicus"
"CHEMBL1071"	"O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1"	99.76	"Rattus norvegicus"
"CHEMBL421"	"O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O"	99.71	"Rattus norvegicus"
"CHEMBL941"	"Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1"	97.2	"Rattus norvegicus"
"CHEMBL1957460"	"Cc1nccc(-c2ccc(-c3nc4ccncc4c(O)c3C#N)cc2)c1Cl"	99.86	"Rattus norvegicus"
"CHEMBL1164033"	"CN(C)CCOc1cc(NS(=O)(=O)c2c(Cl)cc(C(F)(F)F)cc2Cl)ccc1Cl"	99.76	"Rattus norvegicus"
"CHEMBL1917433"	"Cc1c(Sc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O"	99.69	"Rattus norvegicus"
"CHEMBL2204343"	"O=C(CCCN1CC[Si](O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1"	94.56	"Rattus norvegicus"
"CHEMBL2069413"	"O=C(N[C@@H]1COc2cccc(-c3ccc(CO)nc3)c2C1)c1ccc(OCCOCC(F)(F)F)nc1"	91.1	"Rattus norvegicus"
"CHEMBL495575"	"O=S(=O)(NC1CCNCC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F"	77.62	"Rattus norvegicus"
"CHEMBL1463345"	"C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1"	96.17	"Rattus norvegicus"
"CHEMBL601882"	"Cc1onc(-c2ccccc2)c1C(=O)N(C)c1ccc(Cl)cc1"	92.48	"Rattus norvegicus"
"CHEMBL219916"	"O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1"	93.1	"Rattus norvegicus"
"CHEMBL42"	"CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1"	93.53	"Rattus norvegicus"
"CHEMBL2337984"	"CC(C)(C)NC(=O)CN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1"	69.12	"Rattus norvegicus"
"CHEMBL2071601"	"CC(C)C(NC(=O)c1cc(Cl)ccc1C(F)(F)F)C(=O)c1ccc([N+](=O)[O-])cc1"	97.6	"Rattus norvegicus"
"CHEMBL1467761"	"Cc1csc2c(N3CCN(C(=O)c4ccc(C(C)(C)C)cc4)CC3)ncnc12"	99.57	"Rattus norvegicus"
"CHEMBL1916277"	"Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)c(C)nn2-c2ccccc2)cc1"	97.76	"Rattus norvegicus"
"CHEMBL479"	"CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2"	99.3	"Rattus norvegicus"
"CHEMBL1865796"	"Cc1ccccc1Nc1nc(N)nc(C)c1Br"	92.48	"Rattus norvegicus"
"CHEMBL1671897"	"COc1ccc(CC(=O)NCc2ccccc2-c2ccccc2C(=O)NCCc2cccnc2)cc1"	91.64	"Rattus norvegicus"
"CHEMBL1916266"	"CCC(CC)NC(=O)c1cnn(-c2ccccn2)c1NS(=O)(=O)c1ccc(C)cc1"	95.01	"Rattus norvegicus"
"CHEMBL2057371"	"CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1"	76.81	"Rattus norvegicus"
"CHEMBL396298"	"COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2"	98.21	"Rattus norvegicus"
"CHEMBL1428"	"COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1"	98.25	"Rattus norvegicus"
"CHEMBL2147222"	"COc1ncc(-c2cccc(F)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1"	93.24	"Rattus norvegicus"
"CHEMBL239336"	"CC1=C(C(=O)OCc2ccccc2)C(c2cccs2)NC(=O)N1"	98.29	"Rattus norvegicus"
"CHEMBL1683031"	"CCOc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1"	93.67	"Rattus norvegicus"
"CHEMBL562551"	"COc1cc(NC(=O)c2ccccn2)ccc1Cl"	95.53	"Rattus norvegicus"
"CHEMBL1818293"	"CN(C)CCn1cc(-c2cc(C(=O)NC[C@H]3CC[C@H](CNC(=O)OC(C)(C)C)CC3)c3ccccc3n2)cn1"	93.53	"Rattus norvegicus"
"CHEMBL184"	"Nc1nc(O)c2ncn(COCCO)c2n1"	10.09	"Rattus norvegicus"
"CHEMBL19236"	"COc1nc(C)nc(Cl)c1NC1=NCCN1"	11.41	"Rattus norvegicus"
"CHEMBL70"	"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5"	17.28	"Rattus norvegicus"
"CHEMBL301856"	"Nc1nc(O)c(Cl)c(-c2ccccc2)n1"	93.39	"Rattus norvegicus"
"CHEMBL1934418"	"Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCSCC2)cc1"	93.39	"Rattus norvegicus"
"CHEMBL1738840"	"COc1ccnc(CCc2nc3cccnc3[nH]2)c1"	69.12	"Rattus norvegicus"
"CHEMBL1852508"	"Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)nn1C[C@H](O)CN"	69.12	"Rattus norvegicus"
"CHEMBL2152522"	"c1ccc([C@@H]([C@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1"	68.13	"Rattus norvegicus"
"CHEMBL2337981"	"CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1"	79.92	"Rattus norvegicus"
"CHEMBL140684"	"CN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)cc1"	97.6	"Rattus norvegicus"
